tau_1 (Nm),tau_2 (Nm),tau_3 (Nm),tau_4 (Nm),tau_5(Nm),tau_6(Nm),tau_7(Nm)
-0.18532093275184963,0.8609814360560167,-0.22855232935941935,-1.855981965631034,0.22648792578172966,-0.48094622110293017,-0.12663440191971764
-0.19214569254903127,0.8406798570975198,-0.2370530476714194,-1.8500220430250607,0.22335396481607525,-0.4789898476261323,-0.12711109941782367
-0.1946947836378509,0.8304131283222667,-0.24217079170840058,-1.842827192314207,0.2231415128553335,-0.478365125734158,-0.1261326716740721
-0.1906362769842484,0.8441211199878891,-0.23999107768404052,-1.8526433999369591,0.22693230961670105,-0.48017973350275506,-0.12775672223648354
-0.18312766588170004,0.8360260870434463,-0.22852501215854992,-1.8475885153648866,0.22794302476605516,-0.47988059338170436,-0.12549214391398275
-0.18563460725127662,0.8491491334848589,-0.23161315997909565,-1.8539195309629437,0.22610909627036194,-0.47764058009888244,-0.12481327012474092
-0.1853118616198369,0.832077675412419,-0.23478782182395389,-1.8415945912812695,0.22612999698853217,-0.479250530101964,-0.1272005203230135
-0.20253581441001905,0.8313787948578895,-0.2476096662785248,-1.8414830998624607,0.2233565215402484,-0.4780032679294629,-0.1279662318210761
-0.19128458209303478,0.8417444621524928,-0.23959990165091954,-1.8411519482097638,0.22498996352546508,-0.4777272878193963,-0.12754648918342462
-0.1983339988164353,0.849714648081052,-0.24098759052836075,-1.8463886885333813,0.22232526644547554,-0.4781002572474202,-0.1283864568569504
-0.2024975764941551,0.8346300270578975,-0.25191160769647364,-1.8404025154997705,0.22516043173919836,-0.47708818837749806,-0.1283169108305112
-0.18137241065142987,0.8550259850474321,-0.23639813285410655,-1.8583081580372547,0.2269612719297212,-0.47909200330186547,-0.1257436929398002
-0.18464111034723482,0.8309896299741807,-0.23608426089503556,-1.8476938099283144,0.22806813067380094,-0.4786101547278289,-0.12685600636917552
-0.18153040795888595,0.8282376233819883,-0.22663219582024385,-1.83951908027989,0.2261942809384583,-0.4769775894670301,-0.12477670356148045
-0.19808964322551162,0.8262832979143735,-0.23793791076227444,-1.8559683797445328,0.22469199794028621,-0.48049213355170156,-0.1269361677878427
-0.19124024644451088,0.8333401283906254,-0.2386779105436366,-1.848008291194425,0.22344300584091456,-0.4796620033892112,-0.12533198714226848
-0.19342404716885017,0.8392118173581748,-0.24131400595995833,-1.8439084322093378,0.2232224873451774,-0.4764229443257816,-0.12645082488795925
-0.1899965463813245,0.843701262177993,-0.23799373323334888,-1.8500692372997376,0.22481431499202018,-0.4778618593705274,-0.12303564134995384
-0.18716956672788088,0.8478929962939185,-0.23747464439581947,-1.8553920603474203,0.22281278633283874,-0.47992001073552265,-0.12405369201961614
-0.1921800598983943,0.8456985313972961,-0.2365066479899664,-1.8446970190567178,0.2251452484042988,-0.47735108415573396,-0.12775820875948907
-0.18859881334767115,0.8406677329019341,-0.23164311865851753,-1.8531709049275649,0.22574692432943583,-0.47874500700864103,-0.1263532347928538
-0.20273726596941494,0.8446494734544818,-0.25050384685264065,-1.8457618465699752,0.22261567277920383,-0.47774792279801703,-0.12735868358552793
-0.18729703088431893,0.8356170673342261,-0.23646578925847686,-1.8487425191762108,0.2250557605783079,-0.4813735151953841,-0.12636646230357673
-0.19287437628899065,0.8253721756276842,-0.23763971965528582,-1.852827179532564,0.22467920549558254,-0.4787008372855266,-0.12587031947868269
-0.20248234451439195,0.849456853959615,-0.24264792719408365,-1.8484215179560841,0.22305679635316214,-0.47843491673413807,-0.12813052621970072
-0.19021390406117014,0.8298851780651119,-0.23270752214799387,-1.844810913273072,0.22798619525920544,-0.4780294673853593,-0.12384200760511672
-0.19105339381557737,0.8201599033904788,-0.23352931726742493,-1.834214163873036,0.22778216193362102,-0.47699870920800463,-0.12299266972499383
-0.19686010761533232,0.846879901114443,-0.24677118283951402,-1.8536334528869973,0.22356096365854844,-0.47966270948421363,-0.12520695702007728
-0.19334783609286876,0.8391350114050714,-0.24482815283140175,-1.847380538440517,0.22642181407594208,-0.47889632523206876,-0.12331992521582219
-0.18674151637337827,0.8387431730770856,-0.23649371870432342,-1.8521393155244632,0.22649708735362323,-0.47895422407847654,-0.12661717682796597
-0.18970204196684046,0.8358547347679087,-0.22952833963718314,-1.8432675527643285,0.2245796036079368,-0.4786823177930133,-0.12740464659123665
-0.1944453626333566,0.8287316515350582,-0.24211072614884843,-1.8536622731948986,0.22534591632536605,-0.4810468798491327,-0.12605636417292998
-0.19078396213950546,0.8417505101995372,-0.23058053622816227,-1.8511799803974198,0.22634497176922638,-0.47842104247260747,-0.1271106992658249
-0.18995195303355644,0.839127691702443,-0.23558375052892455,-1.8483845025278876,0.2250007206532873,-0.47917302379811677,-0.1271533078913025
-0.18772953529437053,0.8381749459851565,-0.23635238034454842,-1.8452131593285277,0.22528644461248787,-0.47906103325596777,-0.13069785211272794
-0.1929675773367507,0.8362463737304212,-0.23613441434699448,-1.8489011163418967,0.22549069028676574,-0.479531768456065,-0.12662525976673444
-0.19408303179050648,0.8364096438068491,-0.24464602861085954,-1.834287674791338,0.224756774198592,-0.476206425381403,-0.12809273309914315
-0.18841575988958112,0.8426232090398262,-0.2319991636865011,-1.8546218815282973,0.22716768433828366,-0.481042865075203,-0.12669481230723947
-0.19727139004283822,0.8277897271922197,-0.24466809748892887,-1.8375119186171842,0.2261444335263753,-0.4787760624799166,-0.12892223114500856
-0.18694425337398424,0.833850075099675,-0.2308838691325367,-1.8452320571091108,0.22726705086803226,-0.4773174112939579,-0.12770942107816777
-0.18926054909890996,0.8635327445390778,-0.22812967816328134,-1.8520572459321252,0.2237278836326695,-0.4787031008573142,-0.1258907742310879
-0.1891818355850866,0.8258499990485803,-0.23856030191662322,-1.835284963197956,0.2245060698527818,-0.47928295349647554,-0.12841187934208279
-0.18764107220141749,0.8188643314933799,-0.23760858799480777,-1.8398283725627043,0.22401669658527334,-0.4789174892815716,-0.1288384902766273
-0.19611767590224047,0.8343661233049033,-0.2485802730055224,-1.848915868009102,0.2231773586844589,-0.48039329837317346,-0.12559054970088768
-0.1859821556870043,0.8281294730951704,-0.2334479680468422,-1.8479191125242527,0.22654641521716767,-0.47912237729761675,-0.1284014714583958
-0.18665685867512283,0.8415188429462646,-0.23735163695116457,-1.8510320681546275,0.22746554420666945,-0.47985332978505413,-0.12681959614849345
-0.19162681211085272,0.8320866748818487,-0.23637366212668573,-1.8485765592237033,0.22573995562993426,-0.4817105213037466,-0.1287519728964549
-0.18007573345885114,0.8523731939036644,-0.2295634987452502,-1.8692489767628455,0.22485786620462292,-0.4824934888049889,-0.12798770753399347
-0.18897435554020534,0.8223410402161326,-0.23048887150768346,-1.8450544559307356,0.22636400017691288,-0.47801566659932015,-0.1272637078085398
-0.1899141342687328,0.830634206379872,-0.2306014679734396,-1.8391554031098136,0.2250473335801542,-0.4784358950337447,-0.1255871688091758
-0.18552472441236184,0.832173517467656,-0.23348308880520513,-1.8439197418062958,0.22493118594632594,-0.47949387250274905,-0.13031323521368493
-0.1900256607286124,0.8366063135029312,-0.23824095319747948,-1.8396282712371683,0.22740861913078403,-0.47839629688513674,-0.12773925716291945
-0.18066334448623106,0.8434223617214146,-0.2298969501843883,-1.8576171172699423,0.2256679258756533,-0.48003784191717425,-0.12786927930869474
-0.19215176186145277,0.8324093713927226,-0.2436554147380015,-1.8492747972530992,0.22797406600801026,-0.4784208773514228,-0.12652271646571958
-0.19323757780301487,0.8267056357468734,-0.23670986278014988,-1.8491349825213603,0.22621899688862926,-0.4794053805480337,-0.1272536127982276
-0.184897937022335,0.8279010432610194,-0.23332746972536192,-1.8423531119897685,0.2273453645362907,-0.479175574026321,-0.12718156436919897
-0.18161493174013255,0.8311884614337722,-0.23235072105857188,-1.8529519756632524,0.22632633729526597,-0.4800318363947595,-0.12482915748170982
-0.18188372414969803,0.8134305775142383,-0.24105550785969737,-1.8361102457634402,0.22584129312753973,-0.4785186324571586,-0.12776278361092824
-0.18598538118354166,0.8244170745758577,-0.2388164908308767,-1.8365740900107723,0.2277392716531372,-0.476619189990239,-0.12710797025738452
-0.18855007474622176,0.8242882535642698,-0.24568088049331344,-1.8304607853754549,0.22591390575144762,-0.47743619790659253,-0.12653062216611166
-0.18441023481561372,0.8228887381920285,-0.24100311163739738,-1.8434903359141985,0.2255061961017357,-0.47938804591253287,-0.12699791303994018
-0.19301981427398976,0.834662217354354,-0.24485166230905644,-1.8393709575566928,0.2240581462870667,-0.4789382471868046,-0.1276428344343794
-0.1878470208735511,0.8361944196885489,-0.24036922809048286,-1.8533482693780252,0.22654133437290377,-0.4792129640475121,-0.128697367577274
-0.18393338719836355,0.8535480245980985,-0.242761710091965,-1.851931638809426,0.2247036749668516,-0.47925675830550357,-0.12694223520937778
-0.1908480711959635,0.822379614468078,-0.24461420247262813,-1.8294646832456445,0.22568949944589303,-0.4789926704613677,-0.12911326446033833
-0.1920014110997968,0.8534745350754146,-0.24218669868019735,-1.8431455879385286,0.22709496448926692,-0.4800610353699591,-0.1283181819458158
-0.1950710979382039,0.8290110188499362,-0.24338219486622006,-1.839775372499172,0.22692301949325308,-0.47841168096368025,-0.1268981781486878
-0.19465880485454445,0.8598114320462783,-0.24319729597413214,-1.86901468457764,0.22445383679812825,-0.48027593270062385,-0.1286821537565435
-0.19531902123203643,0.8407311319878517,-0.2437327970572629,-1.83493166172169,0.22492576531732444,-0.47810075672002816,-0.12960604226116307
-0.18546303318097673,0.8290256524515546,-0.23174943788566912,-1.8421221416302924,0.2264719981538705,-0.47976107308860255,-0.12909547188405532
-0.18446578049894197,0.8434027007648828,-0.23607176163916233,-1.8589004951649093,0.22637067436526606,-0.4806602341506542,-0.1299359079502025
-0.1812876966137528,0.8271998342318325,-0.23451945415553418,-1.8461466102755082,0.22705308545549957,-0.48068508404554616,-0.12724336217258378
-0.19060474091386553,0.8283239350897351,-0.23703066028699044,-1.8492761303374812,0.22665092799132708,-0.47918158304186453,-0.12531804609883193
-0.1904734040811106,0.784438002174755,-0.23781921656895574,-1.8180476446138554,0.22544054070093636,-0.4789184503121464,-0.12690575652218955
-0.19014343240125198,0.8578416928978891,-0.24038172880423406,-1.8548782730090045,0.2237762238920759,-0.4812305523932263,-0.12788683124232184
-0.1830575729203909,0.8405364482616587,-0.2333956642477299,-1.8482412484175912,0.22512410438367575,-0.4787409286633087,-0.12903732026165587
-0.1841336513278526,0.8328159312476962,-0.2279542375562244,-1.8457341314113667,0.2256755163291419,-0.4786242804733778,-0.12706118346419493
-0.18217831270164966,0.8340974665042332,-0.22760359159872215,-1.8536137697668256,0.22672587852704987,-0.48177483038610236,-0.12977821409140744
-0.19093172068297584,0.8345470655205692,-0.23407691715910728,-1.8498584921063528,0.22496585657079218,-0.4798500701495731,-0.12717899862925186
-0.19323887392674294,0.8522902813916338,-0.24345495089429248,-1.8590190353064884,0.22551541373680956,-0.48033552915676775,-0.12596482390679423
-0.18710905885717424,0.823372447105528,-0.23758172198486965,-1.831809646273048,0.22893998017300804,-0.4776736598695801,-0.1271917203816521
-0.18818607685526356,0.838547791372823,-0.23685850965940503,-1.8510089401141019,0.22324381111407818,-0.47907575652662093,-0.12812860058382405
-0.19650754453903918,0.8152131909841851,-0.24976028889937918,-1.8225238595303759,0.22496501823017478,-0.4783585508659178,-0.12720086514976098
-0.20014385193927825,0.8204836928100862,-0.2420648068088602,-1.8305962805464897,0.22314247236223395,-0.47891893789415874,-0.12813088731795538
-0.1844160349475657,0.8492651060648092,-0.22501427564306864,-1.8539278956257024,0.2232204521814402,-0.4790029106192666,-0.12840337488529607
-0.18814503881136058,0.8034824821195196,-0.22761345948567863,-1.8259931264522202,0.22568491032967364,-0.4788342709867213,-0.12892369193635844
-0.18577987607120378,0.8515855792016105,-0.23700580992594256,-1.8547696196278665,0.22499680831567193,-0.480211796566971,-0.127922258792404
-0.19000511147963792,0.8550389107735242,-0.23358899678621234,-1.8656546297395307,0.22694479727987557,-0.48063669745469667,-0.12615056967876195
-0.175936483671956,0.8285310274218874,-0.22332749497646381,-1.8382600243346823,0.2269891855296855,-0.4795588930029784,-0.12842749046417493
-0.18391179409641317,0.8173725665709902,-0.2371299828168943,-1.8330570121714307,0.22476712892542494,-0.479203926095118,-0.12743636439788059
-0.1848565628296112,0.8706764241787486,-0.22892135987239204,-1.8592706780293313,0.22403420057210238,-0.481298855670551,-0.12591316278162124
-0.1944412613667939,0.8711551629093116,-0.24073615296671852,-1.8588211014555782,0.22296501335049768,-0.48059728740173624,-0.12765389564320917
-0.19160902026620671,0.8265535704041045,-0.23900573451775176,-1.8353003817268518,0.22599859082511106,-0.47802408064101565,-0.12945341134164276
-0.1877119468210644,0.8152924463519172,-0.22917364668444035,-1.8290563449397659,0.22583732393274947,-0.47837326804773744,-0.12589683518185565
-0.19856146833820307,0.8293381930425421,-0.23790582726859028,-1.8407760811583012,0.22398150081428295,-0.4805831450092872,-0.12551856298579625
-0.1928104114162114,0.8366287148305953,-0.2328594852550922,-1.850006950830847,0.2256690025219413,-0.4797043466614539,-0.12375083030796069
-0.18435938772704177,0.8208715486551407,-0.2311087895529492,-1.836811200856916,0.2256898728303859,-0.4789125143768143,-0.12856050378391903
-0.18642242473802365,0.8357190001617218,-0.23010080206287858,-1.8396870231192668,0.2269623417363757,-0.4777140629999585,-0.127198215740644
-0.19299687925978157,0.8593741211522422,-0.23901120465198442,-1.857193932595041,0.22109528402211753,-0.4815686252147034,-0.12701213967050085
-0.19410967219058795,0.8265414883971688,-0.24644604963755729,-1.8352112119252575,0.22527001035773064,-0.4782432712675414,-0.12703380738194428
-0.18439136737522585,0.8382112019420953,-0.23091088786377634,-1.8506356369630375,0.22477070571714045,-0.4805781628048031,-0.12424838093504764
-0.1968291622941288,0.813470765852917,-0.24547209132896194,-1.8377139883520925,0.22583914122460075,-0.47871704882371513,-0.12477176684483071
-0.1913125737997284,0.8437457446170943,-0.23551345658722003,-1.852712285062097,0.22464169083919633,-0.4812466265853083,-0.12647059046191642
-0.19099102781748234,0.825076759335985,-0.23516594052340647,-1.8465886684607309,0.22358325452561648,-0.4801661953074934,-0.1282688506089418
-0.19489652428775744,0.8308735815939521,-0.2345719868130658,-1.841388307845663,0.22655764769406897,-0.48183814157226723,-0.12472484417241252
-0.18749703896877445,0.833717022144896,-0.23675194387971354,-1.8360694673348867,0.22809986320648631,-0.4803572290431099,-0.12781639532453673
-0.18867893935866484,0.819428358999853,-0.23480811077145022,-1.828421387230582,0.22520610390605578,-0.4791347317823884,-0.12508413904910917
-0.19148916671166802,0.828292812058461,-0.238076183094356,-1.8408091779272686,0.2292078929225149,-0.4801490300109363,-0.12587432942572957
-0.1832433621841714,0.8350484013543279,-0.23260881223642738,-1.838787333858294,0.2240725377517982,-0.4793715754647171,-0.1253552434599564
-0.19640946647378316,0.8290102618980969,-0.23945608310028862,-1.8446637170265148,0.2261757030901908,-0.4784235863888155,-0.12379205568429143
-0.18575199578750912,0.845018025029489,-0.2275903461809843,-1.853585341187616,0.22703915287683393,-0.4801197461003002,-0.12517019566650855
-0.18743962373534673,0.8350956575318771,-0.23115454303123395,-1.8519641461260916,0.22319121184938487,-0.4795216718863501,-0.12797229360716217
-0.1847864631640635,0.8257664362567635,-0.22520540719320686,-1.8462090140147893,0.22770854199222326,-0.47892942031875557,-0.12640592571050677
-0.18509210147394486,0.837888880790179,-0.23325333987476599,-1.8493277297074113,0.22625581618517795,-0.4802413971283042,-0.12632149006681
-0.18677233636251048,0.8487428283834769,-0.23064869530743015,-1.8538342915047399,0.22498168991693054,-0.480259382726407,-0.12496117997547372
-0.1953634828936993,0.8284189128742352,-0.24345119920110345,-1.8337814537745822,0.22649099706278547,-0.47823366892497543,-0.12417062647107162
-0.1848912543531135,0.8405893306600482,-0.23166340961039808,-1.8359791948555364,0.22952382416210246,-0.4787726519600019,-0.1265451551062971
-0.195761297445783,0.8217716282497279,-0.23983248960708173,-1.8352326626964575,0.22850532183402436,-0.4783608983236126,-0.125932034468531
-0.18686208449632974,0.823244890872933,-0.23248945120576894,-1.8369788502493027,0.22885176188565856,-0.47862924759932657,-0.12523853843026272
-0.18599493865324465,0.8155877399152928,-0.22846425726457706,-1.8333742196621747,0.22528486772734796,-0.47978588935161054,-0.12379163278932455
-0.1919208139402629,0.8072675121379795,-0.24316227971354426,-1.8280059717366213,0.2243669011312654,-0.47816655885830095,-0.12398045993177322
-0.18673067238756438,0.8509684396252719,-0.23723117954386214,-1.8486097018616903,0.22869863778440394,-0.4800771050164237,-0.12628190227879704
-0.17911259924104556,0.8159817120623337,-0.22684138075540072,-1.8361513789386397,0.22761720367511237,-0.4798520139640726,-0.12754259830219358
-0.1871105059818451,0.8464952103261801,-0.23323760700001459,-1.8568214220175554,0.22671713046480862,-0.4808463261200358,-0.12709080204130765
-0.18687519737550778,0.8524877716396851,-0.23223697200670518,-1.851540644824659,0.22426521324621718,-0.48062548429129615,-0.12766826418998856
-0.1888890148391304,0.8091691210181988,-0.2371703915546513,-1.8373987783584405,0.22576816984705264,-0.47943947914151713,-0.12556852488643008
-0.19004735521724908,0.8475676646834299,-0.23981999064273704,-1.8613729296870325,0.22646908581359637,-0.4810483578033203,-0.12544930200091226
-0.19048150045022869,0.8571860939855382,-0.2269187206397021,-1.860149913552062,0.2248661314806704,-0.4805346459892912,-0.12713135493363972
-0.1889640075031072,0.8189493979027085,-0.23576257105687257,-1.8380959225314148,0.2257054880268856,-0.4792889688959881,-0.12413112246535841
-0.18994273122492372,0.8550147305050391,-0.23511770542991167,-1.8578681220037865,0.22541345549946823,-0.48198165925482156,-0.12504383041079528
-0.19143671763374462,0.8199652934633938,-0.2462623075709529,-1.8330588360897802,0.22502051801188835,-0.4795722298071078,-0.12573454995653677
-0.1895976584683038,0.8298746657052136,-0.23885956285406712,-1.837436528657515,0.22935622537015937,-0.4788305531212661,-0.12421701548936903
-0.1747586474385579,0.8169374245091436,-0.22306900173360325,-1.834412838905413,0.22750512648123036,-0.478786286162343,-0.12579240482584794
-0.18647060289830894,0.8252092896588087,-0.2372432285988356,-1.8435801729736836,0.22544052472754697,-0.4812253813152987,-0.1252163542894464
-0.18263649193341183,0.8070544124031045,-0.23960127372959766,-1.835465427228309,0.2261666544865176,-0.4789466239964255,-0.1263335216043108
-0.18521911219021692,0.8488779342304605,-0.23315983233041668,-1.8485078466626659,0.22462405175253958,-0.47913548656579397,-0.1273391982244941
-0.18824762884318014,0.8232381709590059,-0.22831337273988384,-1.8382542982141363,0.22583858844366894,-0.4806536550244401,-0.13102704809591895
-0.18952649548242395,0.8379465703119218,-0.23414406213570127,-1.851339136933437,0.22381126142047197,-0.4822122683087945,-0.12526171322994356
-0.1886071059945416,0.8523733141535731,-0.23696218349402318,-1.8498030692170364,0.22418196833999623,-0.48109932546553336,-0.13014300282061161
-0.18648092284210288,0.8488518358634345,-0.2318220391873978,-1.8434475759113544,0.22531035702993443,-0.4795645063252388,-0.1273691497647814
-0.18305509532010092,0.8557349198746016,-0.2287517791762618,-1.8560690919987766,0.22460711205358835,-0.48067852938963423,-0.12837736074288247
-0.18225173720391133,0.8375871924657514,-0.228478489085487,-1.8330541201972679,0.2255848042150362,-0.4784558517263633,-0.12926401332570442
-0.19278812973087386,0.8137733729296895,-0.24005857476339826,-1.8334797866891996,0.224728310415885,-0.47926542446449877,-0.1309289265828402
-0.18475531434782314,0.8409516829436077,-0.23587528747954653,-1.8506409181001444,0.22534840298267303,-0.480526225160158,-0.1283131643749684
-0.17861988826530517,0.8312235460901616,-0.2350459317306167,-1.8363629252426867,0.22708392115508205,-0.4799215839303809,-0.13078503538144282
-0.19332809569278722,0.8358735773174611,-0.23901756625306875,-1.8446142922911628,0.22650899059223473,-0.47945750644798457,-0.1320824175153365
-0.18717713441190426,0.8219062689352572,-0.23046854886510693,-1.8342163920256753,0.2260498162115864,-0.4799951799308103,-0.13002797337897137
-0.19372023020306556,0.8208699216509482,-0.2356140638802554,-1.8362735450331682,0.22331454831249695,-0.4782789867523701,-0.12592054830127966
-0.19405493931541434,0.8245606407132245,-0.2413763417131499,-1.8432550141712067,0.225064651320326,-0.47952735798696927,-0.12676291639030524
-0.1901725390380325,0.8183837198604489,-0.24328246159454314,-1.8328488769552373,0.2251413334791592,-0.4806618253492318,-0.12324490756115332
-0.20198962115176572,0.828789602448561,-0.24931130279792915,-1.837003622506748,0.22457653524047663,-0.47825646320006177,-0.12856161908159985
-0.19439364866001504,0.831734797267614,-0.24306868347494184,-1.8394267364008958,0.22493597012334968,-0.4784536609710854,-0.12671010712561095
-0.1875070539941757,0.8331923476632388,-0.23729254892767881,-1.847915577622137,0.2260098327438602,-0.4807377776492257,-0.1252927663226314
-0.1916322230197959,0.8387330351114777,-0.23979159478882622,-1.8520299484352896,0.22364167999057838,-0.47883639656751975,-0.1286157522081857
-0.18956823945135742,0.8369214745952481,-0.23693689691388206,-1.8494007505894718,0.2258660417781,-0.4790053171275859,-0.12655733331530963
-0.19768082745714607,0.8431938737998349,-0.24550691715401593,-1.8506150619775679,0.2256501953626175,-0.4799552427168674,-0.12628241614002103
-0.2004361046670261,0.7967755477115587,-0.2560153178901922,-1.8304605891678634,0.22604149978874208,-0.47856404009789977,-0.12486418300569573
-0.19284119433814254,0.8432875387218876,-0.23642688191628836,-1.8479762726733524,0.22531274014695798,-0.47875843503803367,-0.12702357127946867
-0.19155089524111718,0.8297002320410901,-0.23584744825149806,-1.8343235723505091,0.2228448074432243,-0.47799673571547635,-0.12526993400973827
-0.19096014602971853,0.8068050709246823,-0.23450227189941694,-1.823576979315881,0.22380288658469333,-0.47750056801606483,-0.1252062359059073
-0.18639579313367324,0.8197152709851364,-0.23896620035641689,-1.839964169791752,0.222529790426943,-0.47966426505018284,-0.12439447710657749
-0.1865880349606416,0.8469261591283388,-0.23601973945045004,-1.8576801926192517,0.2245830110323653,-0.48175311141625154,-0.12353020019565203
-0.1836687030828687,0.8333830890633809,-0.2333167171357978,-1.8479183800604388,0.22686403915812425,-0.47972211435867546,-0.12675911174244067
-0.19080459916514672,0.8301382948365403,-0.2400416597911546,-1.8400511962045603,0.22468097118804448,-0.47635262767238973,-0.12697145018638406
-0.1930290454061348,0.8370592716224395,-0.24569144092978856,-1.8523713371721526,0.22293922090649076,-0.4786907827723745,-0.130573434603408
-0.19126528835118733,0.8245854802801682,-0.24203166255960853,-1.8449340316338623,0.22271081915085983,-0.47833472364756935,-0.12709481547701992
-0.18773194843033378,0.8382420801031624,-0.24017093149075894,-1.8476715407786757,0.22485511491292418,-0.4791384651026506,-0.12596201608686744
-0.1894428246061036,0.8418566966796693,-0.2315998886704328,-1.850401165917344,0.22755292633032098,-0.4799121842726087,-0.1255364078333073
-0.18828846435747043,0.847754206578298,-0.23211979284141346,-1.8539822828743326,0.22536088305603,-0.4798657435190407,-0.12480080636442388
-0.18352383952382745,0.8258264468706942,-0.22962008852391091,-1.847758970896293,0.22760888453447978,-0.4796550071089471,-0.1258747613729249
-0.19405691354357094,0.8351926095689362,-0.24284005766663772,-1.8507080878957312,0.22508406941426107,-0.480154896609953,-0.1228464842838346
-0.18390967131043737,0.8006914442485286,-0.2305484468892824,-1.8317008236080154,0.2287413973408224,-0.47880552798486553,-0.1266312528622356
-0.19525166750151562,0.83182184750316,-0.24535665119551808,-1.8534126883007866,0.22302020875568387,-0.47942987327985315,-0.12742079256493133
-0.18246947711710987,0.8124687299094678,-0.23690751134660068,-1.8369614307295268,0.22833387929092322,-0.47756283603916444,-0.12521078547827685
-0.19808117097460334,0.8054503381742196,-0.23855144516809185,-1.83096238100499,0.224993495758485,-0.4780087061572509,-0.12705628997392268
-0.1901129345538678,0.8076371727094858,-0.2392435040558188,-1.8233806937761592,0.22626036468891683,-0.4785271237497918,-0.12499476067732641
-0.19079363771506908,0.8237851522135133,-0.23286758028694218,-1.8430368570714177,0.22775630558741755,-0.47929734946619656,-0.1254039121029833
-0.19564087369912303,0.8711152199677984,-0.24118121037746795,-1.86806991255597,0.22630105705530587,-0.4804770888654241,-0.13021172777185216
-0.19507689877314358,0.8477517906756729,-0.23933198510955297,-1.8534631617882127,0.22629540547128715,-0.4792068685948103,-0.12502713319255296
-0.193371417734502,0.8520928924957284,-0.23628025940865865,-1.8580750057274662,0.22501184106502856,-0.4794106669741789,-0.12682794274662174
-0.18681542083572691,0.8322664713796025,-0.23349204269528082,-1.8495265724700352,0.22448975365290805,-0.4806251163517116,-0.12857755062597404
-0.19497157328655537,0.8511372533882136,-0.24003066409054763,-1.8516604373614136,0.22525043462528194,-0.478710905636716,-0.1291190629962186
-0.20005734710361045,0.8398183171652726,-0.2419838444934596,-1.8518450216617444,0.22548987798819406,-0.48079726087494884,-0.12799232501820423
-0.18421039145989151,0.8512670273918544,-0.2236892474452475,-1.8489986821338522,0.22671747312386,-0.4797773469262201,-0.12936089897215397
-0.1893185814998943,0.8427064429435642,-0.23660471697484545,-1.837315157901558,0.22702150461178586,-0.47808944104970214,-0.1289302368629926
-0.19007569161593563,0.8180775179411347,-0.23742133935781998,-1.8432666213305735,0.2275524099947388,-0.48004755157513085,-0.130892902932692
-0.187109297899443,0.8383383402150257,-0.23899086279827797,-1.8525539379020812,0.22287616201198635,-0.48051391560888923,-0.12613487433763004
-0.1860337494452322,0.8344461093910951,-0.2369132235781132,-1.8358031046650745,0.22529964646758266,-0.4797891876944548,-0.12585872014137248
-0.18859618738418812,0.8445587954155573,-0.2290589611601805,-1.8529103967233216,0.22505983586108005,-0.4804763404415272,-0.12768441408306036
-0.19193403722204913,0.8263737705440134,-0.23848597006717354,-1.8351987842476047,0.22791465120727225,-0.47970891789739706,-0.1299359905886096
-0.1896394948147752,0.8495732502500514,-0.2413329128190067,-1.8502267073666556,0.22561585420100794,-0.48084716826826474,-0.12837679926102774
-0.1901447051475238,0.8214209706378842,-0.23323331814199033,-1.8388992899742933,0.22767616278401023,-0.47960532605019973,-0.12940636147824303
-0.19666313922208864,0.8337520068833579,-0.23859679413358564,-1.8458405888003109,0.22336201557304156,-0.4793465361344862,-0.12963708257460868
-0.190061844252974,0.8432574154580806,-0.23400370900082587,-1.8467074080978758,0.22599938320263213,-0.4805605000706845,-0.12599534803323864
-0.1941015865574052,0.8573533059131375,-0.2371789996639076,-1.8553222531310378,0.2252238144498515,-0.48087671836879475,-0.12838285690710102
-0.193741780743768,0.8405192672948644,-0.24195590815589854,-1.8471405930558824,0.22315477034204195,-0.4788146956843757,-0.1281275508618439
-0.1926996346575395,0.8385950001036205,-0.24349616216642703,-1.8440971779451065,0.22400956879150002,-0.4790467261319345,-0.12594093394085853
-0.1825575426896511,0.830072106850056,-0.22979515939029702,-1.8465426803848866,0.22472932710396704,-0.48079414722200453,-0.12547208880071659
-0.18576115006060576,0.839718195808883,-0.23017300782276995,-1.8557607265667764,0.22534895175328978,-0.48009194742696615,-0.12403480299095253
-0.18627071573287907,0.8592688650611399,-0.22735730897607115,-1.857690171160902,0.22697379999223116,-0.47971523965997054,-0.12289441561347
-0.18415927932745502,0.8117585927455305,-0.23068000415795234,-1.8319713955437922,0.22600696610178225,-0.47936980147366043,-0.1255794117535624
-0.1950037544837076,0.8350935191573517,-0.24717455884129827,-1.8438196365557111,0.22502187396713663,-0.479435339269524,-0.12591309272159465
-0.19085863209538478,0.8217857216728006,-0.23081119826934443,-1.8459939354831951,0.22688587242551553,-0.47887150737640866,-0.1272905241539628
-0.19274018723103373,0.8261594799141804,-0.23973583619020467,-1.8388588012118359,0.22661821726491402,-0.4790572755172562,-0.12562482526087732
-0.19000659383202187,0.8535092539779695,-0.2317376560149867,-1.8556779531632028,0.22276261586079865,-0.4792168870313008,-0.12398622377358942
-0.18947900881974242,0.8364060142435226,-0.22929294136291511,-1.8551719560532143,0.22790080873496585,-0.4822501391750619,-0.12505065529885587
